time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
59820.0,53.95294137602253,49.879210192372014,0,283.4285409828207,850.2856229484621,679.0588275204506,59.75842038474403,0.0,57753117.12143732,43314837.84107792,16617594.300569423,1208929.6990452274,26187949.41986821,796706.0406620831,25488313.841463342,24979019.720823005,7.450580596923828e-08
59880.0,54.592089872590165,49.87492161832598,0,280.1625060496561,840.4875181489683,691.8417974518034,59.749843236651955,0.0,57820748.15833764,43365561.11875316,16658730.350796146,1212514.9469477134,26187949.41986821,796706.0406620831,25494315.82100937,24975434.47292052,7.450580596923828e-08
59940.0,55.14440028747686,49.870633659820555,0,276.89095882536253,830.6728764760876,702.8880057495372,59.74126731964111,0.0,57887594.68337773,43415696.012533225,16700580.588352915,1216099.6802582473,26187949.41986821,796706.0406620831,25499015.743922137,24971849.739609983,7.450580596923828e-08
60000.0,55.61648604979757,49.86634631676739,0,273.61399589490884,820.8419876847265,712.3297209959514,59.73269263353478,0.0,57953655.38533375,43465241.53900024,16743044.828385118,1219683.8990506884,26187949.41986821,796706.0406620831,25502512.811564505,24968265.52081754,6.705522537231445e-08
60060.0,54.92785292276249,49.88187820830867,1,270.3317076579063,810.9951229737189,698.5570584552498,59.76375641661734,632.765229192509,58018928.97539631,43514196.73154716,16785760.66273446,1223268.092825281,26204518.274971314,797306.0995343218,25505167.975987487,24981250.18214605,6.705522537231445e-08
60120.0,53.34067762496094,49.91502649789576,1,267.0441794161526,801.1325382484578,666.8135524992188,59.83005299579152,429.57665133397353,58083414.18582029,43562560.639365144,16826632.270567972,1226856.0521819736,26235818.20442281,798806.0995343218,25509072.31661527,25008962.152240854,7.078051567077637e-08
60180.0,52.43358677003423,49.93700246326933,1,263.75149228547525,791.2544768564258,648.6717354006846,59.87400492653866,313.07167206831866,58147109.76881404,43610332.32661046,16866047.20864471,1230447.2571221439,26257781.316415284,800306.0995343218,25513837.860843673,25027334.05929316,6.705522537231445e-08
60240.0,52.01580221521735,49.95048268337731,0,260.4537239576867,781.3611718730601,640.316044304347,59.90096536675462,0.0,58210014.49562895,43657510.87172164,16904629.652455572,1234040.6627344429,26272644.186037857,801635.2018514525,25518840.55653169,25038603.52330343,6.332993507385254e-08
60300.0,52.53871162142146,49.94618387956439,0,257.1509493351767,771.4528480055301,650.7742324284293,59.892367759128774,0.0,58272127.15581615,43704095.366862044,16943370.506502915,1237634.4627220489,26272644.186037857,801635.2018514525,25523090.39763715,25035009.723315828,7.078051567077637e-08
60360.0,52.98329953802519,49.94188569276036,0,253.84324105766825,761.5297231730048,659.6659907605039,59.88377138552072,0.0,58333446.55662228,43750084.91746664,16982691.238358457,1241227.746890219,26272644.186037857,801635.2018514525,25526165.932218038,25031416.43914766,7.450580596923828e-08
