time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
56220.0,67.93043521024677,64.32363892589825,1,467.3997325099475,1402.1991975298424,958.6087042049354,88.6472778517965,452.29225405730426,79714977.36368938,59786233.022767074,20569736.549953878,1442977.8026084746,38497539.944659494,1405500.0000000002,37773518.67020464,37054562.14205094,-8.195638656616211e-08
56280.0,67.89529815288395,64.34946174897574,1,464.5623645687519,1393.6870937062556,957.9059630576791,88.69892349795148,444.64788505008966,79826812.9927716,59870109.744578734,20627232.05596925,1448298.1941724245,38524448.21631622,1407000.0000000002,37794579.49443698,37076150.02214372,-7.450580596923828e-08
56340.0,67.85950128557515,64.37473178365859,1,461.7161520297869,1385.1484560893607,957.190025711503,88.74946356731718,436.9900955403366,79937966.59111412,59953474.94333562,20684685.001596652,1453621.6513166782,38550897.42245534,1408500.0000000002,37815168.29042221,37097275.77113858,-8.195638656616211e-08
56400.0,67.82304494646692,64.39944815163622,1,458.8611490808371,1376.5834472425113,956.4608989293384,88.79889630327244,429.31903807176985,80048436.04251266,60036327.03188452,20742094.595265742,1458948.1076538195,38576886.76242178,1410000.0000000002,37835284.32896488,37117938.65476788,-7.450580596923828e-08
56460.0,67.78592948672906,64.42360998568019,1,455.99741007704256,1367.9922302311277,955.7185897345812,88.84721997136037,421.6348654315286,80158219.2437881,60118664.4328411,20799460.045819756,1464277.496691699,38602415.44472041,1411500.0000000002,37854926.89032958,37138137.94802864,-7.450580596923828e-08
56520.0,67.74815527054716,64.44721642965997,1,453.12498953986653,1359.3749686195997,954.9631054109432,88.89443285931995,413.93773064725286,80267314.10482652,60200485.57861992,20856780.56253115,1469609.7518347653,38627482.68703057,1413000.0000000002,37874095.264253944,37157872.93519574,-5.960464477539063e-08
56580.0,67.70972267511515,64.47026663855853,1,450.24394215605497,1350.7318264681649,954.1944535023028,88.94053327711705,406.22778698419984,80375718.54861906,60281788.911464326,20914055.3551172,1474944.806385399,38652087.7162204,1414500.0000000002,37892788.74996166,37177142.90983493,-6.705522537231445e-08
56640.0,67.67063209062746,64.49275977848764,1,447.35432277659777,1342.0629683297934,953.4126418125493,88.98551955697528,398.50518794233415,80483430.51130135,60362572.883476034,20971283.633755635,1480282.5935452457,38676229.768360995,1416000.0000000002,37911006.65617508,37195947.17481566,-7.450580596923828e-08
56700.0,67.63088392027092,64.51469502670311,1,444.4561864156817,1333.3685592470451,952.6176784054184,89.02939005340622,390.77008725340323,80590447.9421929,60442835.956644684,21028464.609100197,1485623.0464165527,38699908.08874043,1417500.0000000002,37928748.30112786,37214285.0423238,-8.195638656616211e-08
56760.0,67.59047858021643,64.5360715716196,1,441.5495882496463,1324.648764748939,951.8095716043285,89.0721431432392,383.0226388780419,80696768.80383605,60522576.60287705,21085597.49229624,1490966.0980035076,38723121.93187757,1419000.0000000002,37946013.012577236,37232155.83387399,-6.705522537231445e-08
