time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
69480.0,20.01271926806385,63.64058287332121,0,0.0,0.0,0.2543853612770164,87.28116574664242,-0.0,88006317.33209437,66004737.99907085,26907396.897624034,2613623.03032942,39097150.312425904,869978.865095576,36483718.07111748,36483527.28209653,8.195638656616211e-08
69540.0,20.011741364263813,63.63431912438475,0,0.0,0.0,0.2348272852762534,87.2686382487695,-0.0,88006317.33209437,66004737.99907085,26907411.566181034,2618859.524440292,39097150.312425904,869978.865095576,36478466.90844961,36478290.78798565,8.195638656616211e-08
69600.0,20.010838645280803,63.6280562744865,0,0.0,0.0,0.2167729056160539,87.256112548973,-0.0,88006317.33209437,66004737.99907085,26907425.10696578,2624095.2669552346,39097150.312425904,869978.865095576,36473217.62514993,36473055.045470715,8.940696716308594e-08
69660.0,20.010005330631397,63.6217943234974,0,0.0,0.0,0.20010661262794827,87.2435886469948,-0.0,88006317.33209437,66004737.99907085,26907437.606685523,2629330.257982125,39097150.312425904,869978.865095576,36467970.134403296,36467820.05444382,8.940696716308594e-08
69720.0,20.00923608425684,63.61553327128843,0,0.0,0.0,0.18472168513682163,87.23106654257685,-0.0,88006317.33209437,66004737.99907085,26907449.14538114,2634564.497628825,39097150.312425904,869978.865095576,36462724.35606098,36462585.814797126,8.940696716308594e-08
69780.0,20.008525980354094,63.60927311773058,0,0.0,0.0,0.17051960708187153,87.21854623546116,-0.0,88006317.33209437,66004737.99907085,26907459.796939682,2639797.98600318,39097150.312425904,869978.865095576,36457480.21612807,36457352.326422766,8.940696716308594e-08
69840.0,20.007870471833833,63.603013862694894,0,0.0,0.0,0.15740943667665874,87.20602772538979,-0.0,88006317.33209437,66004737.99907085,26907469.629567485,2645030.723213021,39097150.312425904,869978.865095576,36452237.64629044,36452119.58921293,9.685754776000977e-08
69900.0,20.007265361203586,63.596755506052375,0,0.0,0.0,0.14530722407172902,87.19351101210475,-0.0,88006317.33209437,66004737.99907085,26907478.70622694,2650262.709366163,39097150.312425904,869978.865095576,36446996.58347784,36446887.60305978,9.685754776000977e-08
69960.0,20.006706773689434,63.590498047674096,0,0.0,0.0,0.13413547378867463,87.18099609534819,-0.0,88006317.33209437,66004737.99907085,26907487.085039653,2655493.9445704045,39097150.312425904,869978.865095576,36441756.96946088,36441656.36785554,8.940696716308594e-08
70020.0,20.006191132424235,63.58424148743112,0,0.0,0.0,0.12382264848469049,87.16848297486224,-0.0,88006317.33209437,66004737.99907085,26907494.819658633,2660724.42893353,39097150.312425904,869978.865095576,36436518.75047878,36436425.88349242,9.685754776000977e-08
70080.0,20.005715135543458,63.57798582519454,0,0.0,0.0,0.11430271086915411,87.15597165038908,-0.0,88006317.33209437,66004737.99907085,26907501.959611844,2665954.162563308,39097150.312425904,869978.865095576,36431281.876895785,36431196.14986263,8.940696716308594e-08
70140.0,20.00527573504198,63.57173106083547,0,0.0,0.0,0.10551470083960623,87.14346212167094,-0.0,88006317.33209437,66004737.99907085,26907508.550619364,2671183.1455674917,39097150.312425904,869978.865095576,36426046.30288408,36425967.16685845,8.195638656616211e-08
70200.0,20.004870117256456,63.565477194225025,0,0.0,0.0,0.09740234512911172,87.13095438845005,-0.0,88006317.33209437,66004737.99907085,26907514.63488615,2676411.3780538184,39097150.312425904,869978.865095576,36420811.98613097,36420738.93437212,8.195638656616211e-08
70260.0,20.004495684848255,63.55922422523437,0,0.0,0.0,0.08991369696509821,87.11844845046873,-0.0,88006317.33209437,66004737.99907085,26907520.251372274,2681638.8601300106,39097150.312425904,869978.865095576,36415578.88756865,36415511.45229593,8.940696716308594e-08
70320.0,20.004150040171627,63.55297215373465,0,0.0,0.0,0.08300080343254024,87.1059443074693,-0.0,88006317.33209437,66004737.99907085,26907525.43604242,2686865.5919037745,39097150.312425904,869978.865095576,36410346.97112474,36410284.720522165,8.195638656616211e-08
70380.0,20.00383096992059,63.546720979597055,0,0.0,0.0,0.07661939841177912,87.09344195919411,-0.0,88006317.33209437,66004737.99907085,26907530.222096186,2692091.5734828017,39097150.312425904,869978.865095576,36405116.20349195,36405058.73894314,8.940696716308594e-08
70440.0,20.003536430956213,63.54047070269279,0,0.0,0.0,0.07072861912426731,87.08094140538557,-0.0,88006317.33209437,66004737.99907085,26907534.64018065,2697316.8049747674,39097150.312425904,869978.865095576,36399886.553915516,36399833.50745117,7.450580596923828e-08
70500.0,20.003264537223547,63.53422132289307,0,0.0,0.0,0.06529074447094274,87.06844264578613,-0.0,88006317.33209437,66004737.99907085,26907538.718586642,2702541.286487332,39097150.312425904,869978.865095576,36394657.99399696,36394609.02593861,8.195638656616211e-08
70560.0,20.003013547674442,63.52797284006913,0,0.0,0.0,0.06027095348883904,87.05594568013827,-0.0,88006317.33209437,66004737.99907085,26907542.48342988,2707765.0181281404,39097150.312425904,869978.865095576,36389430.49751291,36389385.29429779,7.450580596923828e-08
70620.0,20.00278185511889,63.52172525409224,0,0.0,0.0,0.055637102377801284,87.04345050818448,-0.0,88006317.33209437,66004737.99907085,26907545.958818212,2712988.0000048224,39097150.312425904,869978.865095576,36384204.040247895,36384162.31242111,7.450580596923828e-08
70680.0,20.002567975933527,63.515478564833664,0,0.0,0.0,0.05135951867053734,87.03095712966733,-0.0,88006317.33209437,66004737.99907085,26907549.167005993,2718210.2322249915,39097150.312425904,869978.865095576,36378978.59983994,36378940.08020094,7.450580596923828e-08
70740.0,20.002370540561365,63.509232772164694,0,0.0,0.0,0.047410811227308614,87.01846554432939,-0.0,88006317.33209437,66004737.99907085,26907552.128536575,2723431.7148962463,39097150.312425904,869978.865095576,36373754.155638106,36373718.59752969,7.450580596923828e-08
70800.0,20.00218828474197,63.50298787595665,0,0.0,0.0,0.04376569483937942,87.0059757519133,-0.0,88006317.33209437,66004737.99907085,26907554.862373866,2728652.4481261694,39097150.312425904,869978.865095576,36368530.68857089,36368497.86429976,6.705522537231445e-08
70860.0,20.002020041415857,63.49674387608086,0,0.0,0.0,0.04040082831714642,86.99348775216173,-0.0,88006317.33209437,66004737.99907085,26907557.386023756,2733872.432022329,39097150.312425904,869978.865095576,36363308.18102484,36363277.8804036,7.450580596923828e-08
70920.0,20.001864733251356,63.49050077240868,0,0.0,0.0,0.03729466502711887,86.98100154481736,-0.0,88006317.33209437,66004737.99907085,26907559.715646226,2739091.6666922765,39097150.312425904,869978.865095576,36358086.616732426,36358058.645733654,7.450580596923828e-08
70980.0,20.00172136574598,63.48425856481146,0,0.0,0.0,0.03442731491958284,86.96851712962292,-0.0,88006317.33209437,66004737.99907085,26907561.86615881,2744310.15224355,39097150.312425904,869978.865095576,36352865.98066857,36352840.16018238,7.450580596923828e-08
71040.0,20.001589020858223,63.47801725316061,0,0.0,0.0,0.031780417164455343,86.95603450632122,-0.0,88006317.33209437,66004737.99907085,26907563.851332124,2749527.8887836696,39097150.312425904,869978.865095576,36347646.25895514,36347622.42364227,8.940696716308594e-08
71100.0,20.00146685112897,63.47177683732751,0,0.0,0.0,0.029337022579412064,86.94355367465502,-0.0,88006317.33209437,66004737.99907085,26907565.68387806,2754744.876420141,39097150.312425904,869978.865095576,36342427.43877274,36342405.4360058,8.940696716308594e-08
71160.0,20.00135407425487,63.465537317183596,0,0.0,0.0,0.027081485097397717,86.93107463436719,-0.0,88006317.33209437,66004737.99907085,26907567.37553117,2759961.1152604558,39097150.312425904,869978.865095576,36337209.50827931,36337189.19716549,7.450580596923828e-08
71220.0,20.00124996807889,63.4592986926003,0,0.0,0.0,0.024999361577826562,86.9185973852006,-0.0,88006317.33209437,66004737.99907085,26907568.937123813,2765176.6054120874,39097150.312425904,869978.865095576,36331992.456535034,36331973.70701385,8.195638656616211e-08
71280.0,20.001153865966085,63.4530609634491,0,0.0,0.0,0.02307731932170043,86.9061219268982,-0.0,88006317.33209437,66004737.99907085,26907570.378655504,2770391.346982497,39097150.312425904,869978.865095576,36326776.27343294,36326758.96544345,8.940696716308594e-08
71340.0,20.001065152534835,63.446824129601445,0,0.0,0.0,0.021303050696701575,86.89364825920289,-0.0,88006317.33209437,66004737.99907085,26907571.709356975,2775605.340079128,39097150.312425904,869978.865095576,36321560.94963483,36321544.972346805,8.195638656616211e-08
71400.0,20.0009832597163,63.440588190928864,0,0.0,0.0,0.019665194325995117,86.88117638185773,-0.0,88006317.33209437,66004737.99907085,26907572.93774925,2780818.5848094085,39097150.312425904,869978.865095576,36316346.476512276,36316331.72761653,8.195638656616211e-08
71460.0,20.000907663116855,63.43435314730286,0,0.0,0.0,0.018153262337108345,86.86870629460572,-0.0,88006317.33209437,66004737.99907085,26907574.071698245,2786031.0812807526,39097150.312425904,869978.865095576,36311132.84609194,36311119.23114519,8.940696716308594e-08
71520.0,20.00083787866018,63.428118998594954,0,0.0,0.0,0.016757573203634024,86.85623799718991,-0.0,88006317.33209437,66004737.99907085,26907575.118465092,2791242.829600558,39097150.312425904,869978.865095576,36305920.05100529,36305907.48282538,8.940696716308594e-08
71580.0,20.000773459487505,63.421885744676715,0,0.0,0.0,0.015469189750092482,86.84377148935343,-0.0,88006317.33209437,66004737.99907085,26907576.084752683,2796453.8298762073,39097150.312425904,869978.865095576,36300708.08444205,36300696.482549734,8.195638656616211e-08
71640.0,20.00071399309618,63.41565338541971,0,0.0,0.0,0.014279861923611747,86.83130677083942,-0.0,88006317.33209437,66004737.99907085,26907576.976748552,2801664.082215067,39097150.312425904,869978.865095576,36295496.94010732,36295486.23021088,9.685754776000977e-08
71700.0,20.000659098698296,63.40942192069552,0,0.0,0.0,0.013181973965927796,86.81884384139104,-0.0,88006317.33209437,66004737.99907085,26907577.800164517,2806873.586724489,39097150.312425904,869978.865095576,36290286.61218193,36290276.72570146,8.940696716308594e-08
71760.0,20.00060842478228,63.40319135037576,0,0.0,0.0,0.0121684956455681,86.80638270075151,-0.0,88006317.33209437,66004737.99907085,26907578.56027326,2812082.34351181,39097150.312425904,869978.865095576,36285077.09528586,36285067.96891413,8.195638656616211e-08
